tip1	tip2	distance
Thiomonas_bhubaneswarensis-_-DQ092334--_S10_T	Thiomonas_arsenitoxydans-_-AM492684--_3As_T	0.015449999999999998
Thiomonas_thermosulfata-_-GU233443--_21071_32621_T	Thiomonas_islandica-_-EU625663--_6C_T	0.03157
Piscinibacterium_candidicorallinum-_-LT158233--_LYH-15_T	g__2066914	2e-6
g__40544	Sutterella_megalosphaeroides-_-LC388666--_6FBBBH3_T	0.028791
Sutterella_faecalis-_-MK999987--_KGMB03119T	Sutterella_wadsworthensis-_-HM037997--_WAL_9799_T	0.03985
Sutterella_parvirubra-_-AB300989--_YIT_11816_-=_JCM_14724-_=_DSM_19354-_T	g__40544	0.041171
Sutterella_stercoricanis-_-AJ566849--_CCUG_47620_T	g__40544	0.030051
Mesosutterella_multiformis-_-LC388665--_4NBBH2_T	g__2494213	2e-6
g__577310	g__40544	0.043272
Parasutterella_excrementihominis-_-AB370250--_YIT_11859_-=_JCM_15078-_=_DSM_21040-_T	g__577310	0.077721
Parasutterella_secunda-_-AB621360--_JCM_16078_T	g__577310	0.055871000000000004
Turicimonas_muris-_-KR364792--_YL45_T	g__1918598	2e-6
g__401469	g__223927	0.008502
g__223927	g__1344552	7.02e-4
g__963	g__1344552	0.004222
g__75654	g__212744	2e-6
g__75654	g__1522432	2e-6
g__75654	g__149698	2e-6
g__212744	g__1522432	2e-6
g__212744	g__149698	2e-6
g__1522432	g__149698	2e-6
g__34069	Rugamonas_brunnea-_-MT786440--_LX20WT	0.009141
Massilia_phosphatilytica-_-KU647206--_12-OD1_T	Telluria_mixta-_-KJ183019--_CCUG_35206_T	0.01903
Telluria_cellulosilytica-_-MN784464--_NEAU-DD11_/type_materialtype_strain_of_Telluria_cellulosilyticaT	Telluria_antibiotica-_-MN661193--_TW-1_/type_materialtype_strain_of_Telluria_antibioticaT	0.016800000000000002
Massilia_forsythiae-_-MT012223--_GN2-R2T	Telluria_cellulosilytica-_-MN784464--_NEAU-DD11_/type_materialtype_strain_of_Telluria_cellulosilyticaT	0.03456
Massilia_putida-_-JQ608336--_6NM-7_T	Telluria_cellulosilytica-_-MN784464--_NEAU-DD11_/type_materialtype_strain_of_Telluria_cellulosilyticaT	0.02246
Massilia_norwichensis-_-HG798294--_NS9_T	Massilia_rhizosphaerae-_-MW198488--_NEAU-GH312_T	0.01838
Massilia_pinisoli-_-KU296190--_T33_T	Massilia_arvi-_-KJ810584--_THG-RS2O_T	0.02184
Massilia_kyonggiensis-_-KC574383--_TSA1_T	Massilia_arvi-_-KJ810584--_THG-RS2O_T	0.01709
Massilia_aerilata-_-EF688526--_5516S-11_T	Massilia_arvi-_-KJ810584--_THG-RS2O_T	0.028999999999999998
Massilia_niastensis-_-EU808005--_5516S-1_T	Massilia_tieshanensis-_-HM130516--_TS3_T	0.024100000000000003
Massilia_neuiana-_-KX066866--_PTW21_T	Massilia_agri-_-KX672812--_K-3-1_T	0.0224
Massilia_consociata-_-FN814307--_CCUG_58010_T	Massilia_yuzhufengensis-_-JQ409016--_Y1243-1_T	0.03791
Massilia_alkalitolerans-_-AY679161--_YIM_31775_T	Massilia_varians-_-AM774587--_CCUG_35299_T	0.02202
Massilia_haematophila-_-AM774589--_CCUG_38318_T	Massilia_suwonensis-_-FJ969487--_5414S-25_T	0.01702
Massilia_puerhi-_-MN014073--_SJY3_T	Massilia_arenae-_-KT369857--_GEM5_T	0.011859999999999999
Massilia_aurea-_-AM231588--_AP13_T	Massilia_puerhi-_-MN014073--_SJY3_T	0.030199999999999998
Massilia_timonae-_-AGZI01000009--_CCUG_45783_T	Massilia_puerhi-_-MN014073--_SJY3_T	0.02939
Massilia_oculi-_-CP029343--_CCUG_43427_n_T	Massilia_timonae-_-AGZI01000009--_CCUG_45783_T	0.03915
Massilia_niabensis-_-EU808006--_5420S-26_T	Massilia_cavernae-_-QYUP01000001--_K1S02-61T	0.04038
Massilia_terrae-_-KU870757--_J11_T	Massilia_solisilvae-_-KU870758--_J18_T	0.018189999999999998
Massilia_solisilvae-_-KU870758--_J18_T	Massilia_agilis-_-KU870756--_J9_T	0.01051
Massilia_chloroacetimidivorans-_-KT963079--_TA-C7e_T	Massilia_agilis-_-KU870756--_J9_T	0.01889
Massilia_cavernae-_-QYUP01000001--_K1S02-61T	Massilia_agrisoli-_-MT514500--_MAHUQ-52T	0.0056
Duganella_vulcania-_-MN865810--_FT81WT	g__34069	0.023911
Massilia_armeniaca-_-CP028324--_ZMN-3_wT	Pseudoduganella_humi-_-KM073948--_THG_S6-8_/type_materialtype_strain_of_Pseudoduganella_humiT	0.01267
Massilia_namucuonensis-_-JF799985--_333-1-0411_T	g__34069	0.023191000000000003
Massilia_frigida-_-MN612047--_P5534_T	Massilia_rubra-_-MN611986--_P3094_T	2e-5
Massilia_frigida-_-MN612047--_P5534_T	Massilia_mucilaginosa-_-MN612043--_P5902_T	2e-5
Massilia_rubra-_-MN611986--_P3094_T	Massilia_mucilaginosa-_-MN612043--_P5902_T	2e-5
Massilia_violaceinigra-_-CP024608--_B2_wT	Massilia_antarctica-_-OM243916--_P9640T	0.0034999999999999996
Massilia_antarctica-_-OM243916--_P9640T	Massilia_frigida-_-MN612047--_P5534_T	0.00281
Massilia_antarctica-_-OM243916--_P9640T	Massilia_rubra-_-MN611986--_P3094_T	0.00281
Massilia_antarctica-_-OM243916--_P9640T	Massilia_mucilaginosa-_-MN612043--_P5902_T	0.00281
Massilia_glaciei-_-KJ755877--_B448-2_T	Massilia_antarctica-_-OM243916--_P9640T	0.019469999999999998
Massilia_atriviolacea-_-MH551481--_SOD_T	Massilia_antarctica-_-OM243916--_P9640T	0.020319999999999998
Massilia_eurypsychrophila-_-KJ361504--_B528-3_T	Massilia_psychrophila-_-KM873051--_B1555-1_T	0.02265
Massilia_soli-_-MT950109--_R798_T	Massilia_polaris-_-MN685328--_RP-1-19T	0.017509999999999998
Massilia_brevitalea-_-EF546777--_byr23-80_T	Massilia_jejuensis-_-FJ969486--_5317J-18_T	0.01559
Telluria_aromaticivorans-_-MN955538--_ML15P13_/type_materialtype_strain_of_Telluria_aromaticivoransT	Massilia_antarctica-_-OM243916--_P9640T	0.03226999999999999
Rugamonas_fusca-_-MT786439--_FT3ST	Rugamonas_apoptosis-_-MT786441--_LX47WT	0.00702
Rugamonas_fusca-_-MT786439--_FT3ST	Rugamonas_brunnea-_-MT786440--_LX20WT	0.00702
Rugamonas_apoptosis-_-MT786441--_LX47WT	Rugamonas_brunnea-_-MT786440--_LX20WT	0.00702
Massilia_lutea-_-AY966001--_101_T	Massilia_albidiflava-_-AY965999--_45_T	0.01054
Massilia_dura-_-AY965998--_16_T	Massilia_lutea-_-AY966001--_101_T	0.015390000000000001
Massilia_flava-_-HM777013--_Y9_T	Massilia_albidiflava-_-AY965999--_45_T	0.02554
Massilia_umbonata-_-HM053474--_LP01_T	Massilia_albidiflava-_-AY965999--_45_T	0.01629
Pseudoduganella_eburnea-_-KU321297--_10R_5-21_T	Massilia_guangdongensis-_-MK968434--_DS3_T	0.011899999999999999
Pseudoduganella_violaceinigra-_-AY376163--_YIM_31327_T	Pseudoduganella_eburnea-_-KU321297--_10R_5-21_T	0.012629999999999999
Duganella_rivi-_-MN865823--_FT55W_T	Duganella_fentianensis-_-MN865822--_FT93W_T	0.02384
Duganella_rivi-_-MN865823--_FT55W_T	Duganella_qianjiadongensis-_-MN865821--_CY13W_T	0.02384
Duganella_fentianensis-_-MN865822--_FT93W_T	Duganella_qianjiadongensis-_-MN865821--_CY13W_T	0.0028
Massilia_horti-_-MT378212--_ONC3_T	Massilia_violacea-_-KT003718--_CAVio_T	0.04628
Telluria_chitinolytica-_-X65590--_ACM_3522_LTP__T	Massilia_horti-_-MT378212--_ONC3_T	0.05911
Massilia_violacea-_-KT003718--_CAVio_T	Pseudoduganella_danionis-_-KX427103--_E3/2_T	0.0361
Pseudoduganella_danionis-_-KX427103--_E3/2_T	Duganella_fentianensis-_-MN865822--_FT93W_T	0.023839999999999997
Pseudoduganella_danionis-_-KX427103--_E3/2_T	Duganella_qianjiadongensis-_-MN865821--_CY13W_T	0.023839999999999997
Massilia_plicata-_-AY966000--_76_T	Massilia_buxea-_-KX944690--_A9_T	0.01399
Massilia_lurida-_-HQ839786--_D5_T	Massilia_buxea-_-KX944690--_A9_T	0.030130000000000004
Duganella_albus-_-MK968133--_FT9W_T	Duganella_aquatilis-_-MK968135--_FT26W_T	0.021679999999999998
Duganella_radicis-_-EU672807--_Sac-41_T	g__75654	0.026331
Duganella_radicis-_-EU672807--_Sac-41_T	g__212744	0.026331
Duganella_radicis-_-EU672807--_Sac-41_T	g__1522432	0.026331
Duganella_radicis-_-EU672807--_Sac-41_T	g__149698	0.026331
Duganella_phyllosphaerae-_-FR852575--_T54_LTP__T	Duganella_zoogloeoides-_-AB681807--_NBRC_102465_T	0.00873
Duganella_pernnla-_-MN865815--_FT109W_T	Rugamonas_rivuli-_-MN548382--_FT103W_T	0.026699999999999998
Rugamonas_rubra-_-HM038005--_MOM_28/2/79_T	Rugamonas_violacea-_-MT984570--_P5900T	0.016980000000000002
Rugamonas_aquatica-_-MK968139--_FT29W_T	Rugamonas_rivuli-_-MN548382--_FT103W_T	0.00561
Duganella_levis-_-MN865814--_CY42W_T	Duganella_dendranthematis-_-MT012222--_AF9R3T	0.01185
Massilia_rivuli-_-MN548381--_FT92W_T	Massilia_ginsengisoli-_-KJ186108--_DCY83_T	0.018869999999999998
Duganella_callida-_-MN736119--_DN04_T	Duganella_guangzhouensis-_-MN548380--_FT80W_T	0.030510000000000002
Zemynaea_arenosa-_-MN733818--_MC02_T	Duganella_guangzhouensis-_-MN548380--_FT80W_T	0.03505
Duganella_guangzhouensis-_-MN548380--_FT80W_T	Massilia_rivuli-_-MN548381--_FT92W_T	0.02454
Duganella_sacchari-_-EU672806--_Sac-22_T	Duganella_lactea-_-MN865818--_FT50W_T	0.02548
Duganella_flavida-_-MN865820--_FT135W_T	Duganella_sacchari-_-EU672806--_Sac-22_T	0.0296
Duganella_lactea-_-MN865818--_FT50W_T	g__75654	0.016161000000000002
Duganella_lactea-_-MN865818--_FT50W_T	g__212744	0.016161000000000002
Duganella_lactea-_-MN865818--_FT50W_T	g__1522432	0.016161000000000002
Duganella_lactea-_-MN865818--_FT50W_T	g__149698	0.016161000000000002
g__29580	Janthinobacterium_aquaticum-_-MK968137--_FT58W_T	0.0035009999999999998
Janthinobacterium_violaceinigrum-_-MK968136--_FT13W_T	Janthinobacterium_aquaticum-_-MK968137--_FT58W_T	0.0028
Janthinobacterium_rivuli-_-MN548379--_FT68W_T	Janthinobacterium_lividum-_-Y08846--_DSM_1522T_T	0.00351
Janthinobacterium_agaricidamnosum-_-HG322949--_DSM_9628_wT	g__29580	0.006291
Aquaspirillum_arcticum-_-AB074523--_IAM_14963_T	g__75654	0.023821000000000002
Aquaspirillum_arcticum-_-AB074523--_IAM_14963_T	g__212744	0.023821000000000002
Aquaspirillum_arcticum-_-AB074523--_IAM_14963_T	g__1522432	0.023821000000000002
Aquaspirillum_arcticum-_-AB074523--_IAM_14963_T	g__149698	0.023821000000000002
Undibacterium_arcticum-_-KU189201--_6-67_T	g__303379	0.036850999999999995
g__303379	Herminiimonas_fonticola-_-AB512142--_da_Costa_S-94_-=CIP_108398-_=LMG_22527-_T	0.013301
Herminiimonas_arsenicoxydans-_-AY728038--_ULPAs1_T	g__303379	0.018901
Herminiimonas_contaminans-_-HE610501--_CCUG_53591_T	Herminiimonas_saxobsidens-_-AM493906--_NS11_T	0.00141
Herminiimonas_glaciei-_-EU489741--_UMB49_T	Herminiimonas_saxobsidens-_-AM493906--_NS11_T	0.00282
Solimicrobium_silvestre-_-KP899250--_S20-91_T	g__2249306	2e-6
Sapientia_aquatica-_-KM083135--_SA-152_T	g__2661779	2e-6
Oxalicibacterium_horti-_-AB469786--_OD1_-=_NBRC_13594-_=_DSM_21640-_=_NCIB_8735-_T	g__303379	0.037831000000000004
Herminiimonas_aquatilis-_-AM085762--_CCUG_36956_T	Herminiimonas_fonticola-_-AB512142--_da_Costa_S-94_-=CIP_108398-_=LMG_22527-_T	0.01276
Actimicrobium_antarcticum-_-HQ699437--_KOPRI_25157__T	g__1051898	2e-6
Paucimonas_lemoignei-_-AB021375--_ATCC_17989_T	g__157932	2e-6
Herbaspirillum_lusitanum-_-AF543312--_P6-12_T	Herbaspirillum_hiltneri-_-DQ150563--_N3_T	0.0021
Herbaspirillum_rhizosphaerae-_-DQ188986--_UMS-37_T	Herbaspirillum_hiltneri-_-DQ150563--_N3_T	0.02375
Herbaspirillum_autotrophicum-_-AB074524--_IAM_14942_T	Herbaspirillum_hiltneri-_-DQ150563--_N3_T	0.02239
Herbaspirillum_piri-_-KY682716--_shQ-4_T	g__963	0.039011000000000004
g__1229970	g__963	0.016862000000000002
g__202907	Collimonas_pratensis-_-AY281137--_CTO_91_T	0.009811
Collimonas_arenae-_-AY281146--_NCCB_100031_T	Collimonas_pratensis-_-AY281137--_CTO_91_T	0.01399
Collimonas_fungivorans-_-AJ310394--_Ter6_LTP__T	g__202907	0.018941000000000003
Collimonas_antrihumi-_-LT719158--_C3-17_T	Collimonas_fungivorans-_-AJ310394--_Ter6_LTP__T	0.02248
Collimonas_silvisoli-_-MW911808--_RXD178T	Collimonas_humicola-_-MW911810--_RLT1W51T	2e-5
Glaciimonas_alpina-_-HM756647--_Cr9-12_T	Glaciimonas_frigoris-_-JX545209--_N1-38_T	0.00768
Glaciimonas_immobilis-_-GU441679--_Cr9-30_T	Glaciimonas_alpina-_-HM756647--_Cr9-12_T	0.01257
Glaciimonas_soli-_-MN100447--_GS1_T	g__202907	0.036551
Oxalicibacterium_flavum-_-AY061962--_TA17-_NEU98-_LMG21571_T	g__1229970	0.032901
Noviherbaspirillum_suwonense-_-JX275858--_5410S-62_T	Glaciimonas_singularis-_-JX218021--_A2-57_T	0.029
Noviherbaspirillum_psychrotolerans-_-JN390675--_PB1_T	Noviherbaspirillum_suwonense-_-JX275858--_5410S-62_T	0.031580000000000004
Glaciimonas_singularis-_-JX218021--_A2-57_T	g__1229970	0.026651
Oxalicibacterium_solurbis-_-AB681897--_NBRC_102665_T	g__1229970	0.017411
Lacisediminimonas_profundi-_-MF770246--_CHu64-6-4_T	g__2705466	2e-6
Paraherbaspirillum_soli-_-FJ812351--_JS5-2_T	g__1649477	2e-6
Herbaspirillum_huttiense_subsp._huttiense-_-AB021366--_ATCC_14670_T	Herbaspirillum_huttiense_subsp._putei-_-AB109890--_7-2_T	7.1e-4
Herbaspirillum_aquaticum-_-FJ267649--_IEH_4430_T	Herbaspirillum_huttiense_subsp._putei-_-AB109890--_7-2_T	0.0049
Herbaspirillum_frisingense-_-AEEC02000072--_GSF30_T	Herbaspirillum_chlorophenolicum-_-AB094401--_CPW301_T	0.011890000000000001
Herbaspirillum_robiniae-_-KP276241--_HZ10_T	Herbaspirillum_frisingense-_-AEEC02000072--_GSF30_T	0.015560000000000001
Herbaspirillum_chlorophenolicum-_-AB094401--_CPW301_T	Herbaspirillum_aquaticum-_-FJ267649--_IEH_4430_T	0.01119
Herbaspirillum_rubrisubalbicans-_-AF137508--_ICMP_5777_T	Herbaspirillum_aquaticum-_-FJ267649--_IEH_4430_T	0.01049
Herbaspirillum_seropedicae-_-Y10146--_DSM_6445-_ATCC_35892_T	Herbaspirillum_rubrisubalbicans-_-AF137508--_ICMP_5777_T	0.010499999999999999
Noviherbaspirillum_autotrophicum-_-JWJG01000028--_TSA66_T	Noviherbaspirillum_agri-_-KX129821--_K-1-15_T	0.01608
Noviherbaspirillum_malthae-_-DQ490985--_CC-AFH3_T	Noviherbaspirillum_aerium-_-MN056040--_122213-3_T	0.032229999999999995
Noviherbaspirillum_massiliense-_-JN657219--_JC206_T	Noviherbaspirillum_denitrificans-_-AB542397--_TSA40_T	0.03925
Noviherbaspirillum_aridicola-_-LC193938--_NCCP-691_T	Noviherbaspirillum_arenae-_-MT384338--_M1_T	0.012
Noviherbaspirillum_denitrificans-_-AB542397--_TSA40_T	Noviherbaspirillum_aridicola-_-LC193938--_NCCP-691_T	0.02815
Noviherbaspirillum_pedocola-_-MT776695--_DKR-6T	Noviherbaspirillum_soli-_-HQ830498--_SUEMI10_T	0.0534
Noviherbaspirillum_humi-_-KP763493--_U15_T	Noviherbaspirillum_soli-_-HQ830498--_SUEMI10_T	0.05514999999999999
Noviherbaspirillum_canariense-_-HQ830496--_SUEMI03_T	Noviherbaspirillum_soli-_-HQ830498--_SUEMI10_T	0.0049
Noviherbaspirillum_aurantiacum-_-HQ830497--_SUEMI08_T	Noviherbaspirillum_soli-_-HQ830498--_SUEMI10_T	0.0077
Oxalicibacterium_faecigallinarum-_-AB469788--_YOx_-=_CCM_2767-_=_DSM_21641-_T	g__223927	0.030641
Undibacterium_amnicola-_-LT555406--_KYPY9_T	Undibacterium_flavidum-_-MT875208--_LX15WT	0.01055
Undibacterium_piscinae-_-MK253312--_S11R28_T	Undibacterium_terreum-_-JQ417431--_C3_T	0.041929999999999995
Undibacterium_nitidum-_-MT875209--_LX22WT	Undibacterium_seohonense-_-KC735151--_SHS5-24_T	0.020290000000000002
Undibacterium_baiyunense-_-MW940782--_BYS107WT	Undibacterium_macrobrachii-_-JQ029110--_CMJ-9_T	0.00142
Undibacterium_danionis-_-KU695571--_E3/4_T	Undibacterium_fentianense-_-MW940779--_FT137WT	0.02029
Undibacterium_aquatile-_-KM035973--_THG-DN7.3_T	Undibacterium_rivi-_-MW940780--_FT147WT	0.00423
Undibacterium_crateris-_-MN960186--_B2R-29_T	Undibacterium_curvum-_-MT875205--_CY22WT	0.00699
Undibacterium_curvum-_-MT875205--_CY22WT	Undibacterium_rugosum-_-MT875202--_CY7WT	0.0049099999999999994
Undibacterium_oligocarboniphilum-_-GQ379228--_EM_1_T	Undibacterium_griseum-_-MT875206--_FT31WT	0.01609
Undibacterium_pigrum-_-AM397630--_CCUG_49009_T	Undibacterium_umbellatum-_-MT875211--_NL8WT	0.00986
Undibacterium_hunanense-_-MT875203--_CY18WT	Undibacterium_umbellatum-_-MT875211--_NL8WT	0.01191
Undibacterium_jejuense-_-KC735150--_JS4-4_T	Undibacterium_umbellatum-_-MT875211--_NL8WT	0.028980000000000002
Undibacterium_parvum-_-AM397629--_CCUG_49012_=_DSM_23061_=_CIP_109317_T	Undibacterium_jejuense-_-KC735150--_JS4-4_T	0.04154
Undibacterium_luofuense-_-MW940784--_LFS511WT	Undibacterium_squillarum-_-HE648174--_CMJ-15_T	0.00698
g__846	g__401469	0.010681999999999999
Oxalobacter_formigenes-_-U49757--_OXB_T	g__846	0.041761
Oxalobacter_vibrioformis-_-FR733700--_DSM5502_T	g__846	0.041091
Parvibium_lacunae-_-LT605587--_KMB9__T	g__2109346	2e-6
g__305976	g__2017546	2e-6
g__517	g__1074468	0.009151999999999999
g__222	Achromobacter_aloeverae-_-LC094463--_AVA-1_T	0.0057410000000000004
Achromobacter_aegrifaciens-_-HF586507--_LMG_26852_T	Achromobacter_insuavis-_-HF586506--_LMG_26845_T	0.0035099999999999997
Achromobacter_marplatensis-_-HE613447--_R-46660_T	Achromobacter_insuavis-_-HF586506--_LMG_26845_T	0.00701
Achromobacter_insolitus-_-AY170847--_LMG_6003_T	Achromobacter_insuavis-_-HF586506--_LMG_26845_T	0.0049099999999999994
Achromobacter_xylosoxidans-_-Y14908--_DSM_10346_T	Achromobacter_insolitus-_-AY170847--_LMG_6003_T	0.0063
Achromobacter_xylosoxidans-_-Y14908--_DSM_10346_T	Achromobacter_pulmonis-_-HE798552--_R-16442_T	0.0063
Achromobacter_pulmonis-_-HE798552--_R-16442_T	Achromobacter_veterisilvae-_-LT976503--_LMG_30378_T	0.0056
Achromobacter_deleyi-_-HG324053--_LMG_3458_T	Achromobacter_kerstersii-_-HG324052--_LMG_3441_T	2e-5
Achromobacter_deleyi-_-HG324053--_LMG_3458_T	Achromobacter_spanius-_-AY170848--_LMG_5911_T	2e-5
Achromobacter_kerstersii-_-HG324052--_LMG_3441_T	Achromobacter_spanius-_-AY170848--_LMG_5911_T	2e-5
Achromobacter_piechaudii-_-AB010841--_EY3860_=_ATCC43552_T	Achromobacter_deleyi-_-HG324053--_LMG_3458_T	0.00382
Achromobacter_piechaudii-_-AB010841--_EY3860_=_ATCC43552_T	Achromobacter_kerstersii-_-HG324052--_LMG_3441_T	0.00382
Achromobacter_piechaudii-_-AB010841--_EY3860_=_ATCC43552_T	Achromobacter_spanius-_-AY170848--_LMG_5911_T	0.00382
Achromobacter_pestifer-_-HG324051--_LMG_3431_T	Achromobacter_deleyi-_-HG324053--_LMG_3458_T	0.00771
Achromobacter_pestifer-_-HG324051--_LMG_3431_T	Achromobacter_kerstersii-_-HG324052--_LMG_3441_T	0.00771
Achromobacter_pestifer-_-HG324051--_LMG_3431_T	Achromobacter_spanius-_-AY170848--_LMG_5911_T	0.00771
Achromobacter_mucicolens-_-HE613446--_R-46658_T	Achromobacter_animicus-_-HE613448--_R-46662_T	0.0063
Achromobacter_agilis-_-HG324050--_LMG_3411_T	Achromobacter_denitrificans-_-AJ278451--_DSM_30026_-T-_T	0.0028
Achromobacter_anxifer-_-HF586508--_LMG_26857_T	Achromobacter_dolens-_-HF586509--_LMG_26840_T	2e-5
Achromobacter_ruhlandii-_-AB010840--_EY3918_=_ATCC15749_T	Achromobacter_agilis-_-HG324050--_LMG_3411_T	0.009049999999999999
Achromobacter_ruhlandii-_-AB010840--_EY3918_=_ATCC15749_T	Achromobacter_denitrificans-_-AJ278451--_DSM_30026_-T-_T	0.009049999999999999
Achromobacter_veterisilvae-_-LT976503--_LMG_30378_T	Achromobacter_agilis-_-HG324050--_LMG_3411_T	0.00491
Achromobacter_veterisilvae-_-LT976503--_LMG_30378_T	Achromobacter_denitrificans-_-AJ278451--_DSM_30026_-T-_T	0.00491
Bordetella_holmesii-_-U04820--_CDC_F5101_T	Bordetella_pertussis-_-HE965805--_18323_T	0.004209999999999999
Bordetella_parapertussis-_-LRII01000001--_NCTC_5952_T	Bordetella_bronchiseptica-_-U04948--_ATCC_19395_T	2e-5
Bordetella_muralis-_-LC053647--_T6220-3-2b_T	Bordetella_tumbae-_-LC053656--_T6713-1-3b_T	0.0028
Bordetella_tumulicola-_-LC053650--_T6517-1-4b_T	Bordetella_muralis-_-LC053647--_T6220-3-2b_T	0.017499999999999998
Bordetella_tumulicola-_-LC053650--_T6517-1-4b_T	Bordetella_tumbae-_-LC053656--_T6713-1-3b_T	0.017499999999999998
Bordetella_petrii-_-AM902716--_DSM_12804_T	Bordetella_tumulicola-_-LC053650--_T6517-1-4b_T	0.01752
Saccharedens_versatilis-_-KT258895--_CAG32_T	g__1962946	2e-6
Bordetella_hinzii-_-AF177667--_LMG_13501T_T	Bordetella_pseudohinzii-_-JHEP02000033--_8-296-03_T	0.0014
Bordetella_trematum-_-AJ277798--_DSM_11334_-T-_T	Bordetella_hinzii-_-AF177667--_LMG_13501T_T	0.01261
Bordetella_trematum-_-AJ277798--_DSM_11334_-T-_T	Bordetella_pseudohinzii-_-JHEP02000033--_8-296-03_T	0.01261
Bordetella_avium-_-AF177666--_ATCC_35086_T	Bordetella_hinzii-_-AF177667--_LMG_13501T_T	0.010509999999999999
Bordetella_avium-_-AF177666--_ATCC_35086_T	Bordetella_pseudohinzii-_-JHEP02000033--_8-296-03_T	0.010509999999999999
Bordetella_bronchialis-_-CP016170--_AU3182_n_T	Bordetella_sputigena-_-KF601914--_R-39474_T	0.0014299999999999998
Bordetella_flabilis-_-EU082162--_AU10664_T	g__222	0.008471
g__1921582	Orrella_dioscoreae-_-KX262858--_LMG_29303T_T	0.011191
Verticiella_sediminum-_-KC986352--_XH089_T	g__1835332	2e-6
Algicoccus_marinus-_-MG712864--_HZ20_T	g__1921582	0.016141000000000003
Orrella_daihaiensis-_-MW179610--_f23T	g__1921582	0.020361
Zwartia_hollandica-_-AJ964889--_LF4-65T	g__2978000	2e-6
Orrella_amnicola-_-MK272950--_NBD-18_T	g__2978002	2e-6
Jezberella_montanilacus-_-AJ938029--_MWH-P2sevCIIIbT	g__2978001	2e-6
g__152267	Pigmentiphaga_daeguensis-_-EF100696--_K110_T	0.007011
g__152267	Pigmentiphaga_kullae-_-AF282916--_K24_T	0.007011
Pigmentiphaga_aceris-_-LT719155--_SAP-32_T	g__152267	0.030311
Pigmentiphaga_humi-_-MH667611--_IMT-318_T	g__152267	0.028071000000000002
Pigmentiphaga_daeguensis-_-EF100696--_K110_T	Pigmentiphaga_kullae-_-AF282916--_K24_T	0.0056
Pigmentiphaga_litoralis-_-EU583723--_JSM_061001_T	g__152267	0.021061
Pigmentiphaga_soli-_-JF806521--_BS12_T	g__152267	0.016141
Candidimonas_bauzanensis-_-GQ246953--_BZ59_T	g__1074468	0.018251000000000003
Pusillimonas_thiosulfatoxidans-_-MF457653--_YE3_T	Candidimonas_bauzanensis-_-GQ246953--_BZ59_T	0.02026
Candidimonas_nitroreducens-_-FN556191--_SC-089_T	Candidimonas_humi-_-FN556192--_SC-092_T	0.00922
g__2987599	Pollutimonas_subterranea-_-MG205614--_JR1/69-3-13_/type_materialtype_strain_of_Pollutimonas_subterraneaT	0.008391
Pollutimonas_nitritireducens-_-MG205613--_JR1/69-2-13_/type_materialtype_strain_of_PollutimonasnitritireducensT	g__2987599	0.009800999999999999
Eoetvoesiella_caeni-_-FJ948170--_PB3-7B_T	g__1477505	2e-6
Paracandidimonas_soli-_-KY114945--_IMT-305_T	Paracandidimonas_caeni-_-MG744600--_Query_24_T	0.0219
Caenimicrobium_hargitense-_-KM083134--_CGII-59m2_T	g__1986268	2e-6
Parapusillimonas_granuli-_-DQ466075--_Ch07_T	g__1403714	2e-6
g__507	Alcaligenes_endophyticus-_-KR967368--_AER10_T	0.011130999999999999
Alcaligenes_faecalis_subsp._faecalis-_-D88008--_IAM12369_T	Alcaligenes_faecalis_subsp._phenolicus-_-AY296718--_J_T	0.021670000000000002
Alcaligenes_pakistanensis-_-AB920828--_NCCP-650_T	Alcaligenes_faecalis_subsp._faecalis-_-D88008--_IAM12369_T	0.02181
Alcaligenes_aquatilis-_-AJ937889--_LMG_22996_T	Alcaligenes_faecalis_subsp._parafaecalis-_-AJ242986--_G_T	0.0049700000000000005
g__1100891	Paenalcaligenes_niemegkensis-_-OV113552--_DSM_113270T	0.013911
Paenalcaligenes_hermetiae-_-JN873915--_KBL009_T	g__1100891	0.07073099999999999
Paenalcaligenes_suwonensis-_-JX217748--_ABC02-12_T	g__1100891	0.065041
Paenalcaligenes_hominis-_-FN391024--_CCUG_53761_T	g__1100891	0.014660999999999999
g__359336	Castellaniella_defragrans-_-AJ005447--_54Pin_T	0.011841
Castellaniella_caeni-_-AB166879--_Ho-11_T	Castellaniella_ginsengisoli-_-EU873313--_DCY36_T	0.01609
Castellaniella_fermenti-_-KX988314--_CC-YTH191_T	Castellaniella_hirudinis-_-JQ319891--_E103_T	0.04202
Castellaniella_hirudinis-_-JQ319891--_E103_T	Castellaniella_ginsengisoli-_-EU873313--_DCY36_T	0.02356
Castellaniella_daejeonensis-_-GQ241321--_MJ06_T	g__359336	0.011850999999999999
Castellaniella_denitrificans-_-U82826--_NKNTAU_T	Castellaniella_daejeonensis-_-GQ241321--_MJ06_T	0.01459
g__1148163	Paralcaligenes_ginsengisoli-_-KP401771--_DCY104_T	0.012051
Paralcaligenes_ureilyticus-_-FJ793551--_GR24-5_T	g__1148163	0.017761000000000002
Allopusillimonas_ginsengisoli-_-EF672088--_DCY25_T	Pusillimonas_soli-_-GQ241322--_MJ07_T	0.01745
Pusillimonas_harenae-_-GQ232740--_B201_T	Allopusillimonas_ginsengisoli-_-EF672088--_DCY25_T	0.01991
